,rev_id,article_quality_est
5993,726747457,Stub
5994,726751401,Stub
5995,726751530,Start
5996,726752865,Stub
5997,726757308,Start
5998,726759992,Stub
5999,726762194,Start
6000,726765387,Stub
6001,726765397,Stub
6002,726765413,Stub
6003,726765426,Stub
6004,726765481,Stub
6005,726765558,Stub
6006,726765776,Stub
6007,726766670,Stub
6008,726767754,Stub
6009,726773141,Stub
6010,726775800,Start
6011,726788784,Start
6012,726804496,Stub
6013,726807501,Stub
6014,726812554,Stub
6015,726812945,Start
6016,726815310,Stub
6017,726816628,Stub
6018,726818559,Stub
6019,726818744,Start
6020,726826653,Stub
6021,726836599,Stub
6022,726837967,Start
6023,726844452,Stub
6024,726845427,Start
6025,726846455,Stub
6026,726846777,Stub
6027,726852765,Start
6028,726856127,Stub
6029,726856198,Stub
6030,726856224,Stub
6031,726856360,Stub
6032,726856714,Stub
6033,726857496,Stub
6034,726862168,Stub
6035,726869372,Stub
6036,726896001,Stub
6037,726897880,Start
6038,726918511,Stub
6039,726919678,Stub
6040,726958577,Start
6041,726965047,Start
6042,726967980,Stub
6043,726970030,Stub
6044,726975090,Start
6045,727003923,Stub
6046,727044924,Stub
6047,727067919,Stub
6048,727086770,Start
6049,727131116,Stub
6050,727131128,Stub
6051,727131152,Stub
6052,727131161,Stub
6053,727131284,Stub
6054,727131297,Stub
6055,727132203,Stub
6056,727132209,Stub
6057,727132222,Stub
6058,727132412,Stub
6059,727133582,Stub
6060,727134996,Stub
6061,727199097,Stub
6062,727218166,Start
6063,727219294,Stub
6064,727226171,Stub
6065,727254663,Start
6066,727290732,Start
6067,727310448,Start
6068,727320180,Stub
6069,727330325,Stub
6070,727340389,Start
6071,727346043,Stub
6072,727374573,Start
6073,727382079,Stub
6074,727404348,Stub
6075,727404597,Start
6076,727406050,Start
6077,727418855,Stub
6078,727426526,Stub
6079,727452309,Start
6080,727458010,Stub
6081,727466219,Stub
6082,727476584,Stub
6083,727507621,Start
6084,727507673,Stub
6085,727557085,Stub
6086,727558620,Stub
6087,727573664,Stub
6088,727594628,Start
6089,727610326,Stub
6090,727611836,Stub
6091,727613381,C
6092,727613584,Start
6093,727617316,Start
6094,727619363,Stub
6095,727668907,Start
6096,727682106,Stub
6097,727691367,Start
6098,727707402,Stub
6099,727708203,Stub
6100,727722267,Stub
6101,727741721,Start
6102,727765694,Stub
6103,727781780,Stub
6104,727781798,Start
6105,727781825,Start
6106,727781842,Stub
6107,727783295,Stub
6108,727797835,Stub
6109,727804773,Stub
6110,727813494,Stub
6111,727817644,Stub
6112,727817703,Stub
6113,727817765,Stub
6114,727819855,Start
6115,727827390,Stub
6116,727830209,Start
6117,727837605,Start
6118,727842422,Stub
6119,727899635,Stub
6120,727944197,Stub
6121,727967441,Stub
6122,727988401,Start
6123,727994519,Start
6124,728006176,C
6125,728007012,Stub
6126,728013907,Stub
6127,728015453,Stub
6128,728026000,Stub
6129,728028428,Stub
6130,728029720,Stub
6131,728029728,Stub
6132,728030749,Stub
6133,728042865,Start
6134,728043482,Stub
6135,728050172,Stub
6136,728050527,Start
6137,728050666,Stub
6138,728054687,Stub
6139,728077653,Stub
6140,728090371,Stub
6141,728094822,C
6142,728099152,Start
6143,728099459,Stub
6144,728126959,Stub
6145,728127168,Stub
6146,728127202,Stub
6147,728127307,Stub
6148,728127364,Start
6149,728145969,Stub
6150,728147757,Stub
6151,728148690,Stub
6152,728154295,Stub
6153,728154475,Stub
6154,728155579,C
6155,728184635,Start
6156,728211265,GA
6157,728213395,Stub
6158,728287396,Stub
6159,728297884,Start
6160,728300066,Stub
6161,728300146,Start
6162,728356424,Start
6163,728358675,Stub
6164,728378933,Stub
6165,728405722,Start
6166,728425427,Start
6167,728435162,Start
6168,728446551,Stub
6169,728451018,Start
6170,728453557,Stub
6171,728457018,C
6172,728458265,Start
6173,728459304,Stub
6174,728477569,GA
6175,728506208,Stub
6176,728506689,Start
6177,728507832,B
6178,728507931,Start
6179,728508319,C
6180,728512266,Stub
6181,728518410,Stub
6182,728526228,Stub
6183,728545577,Stub
6184,728613573,Stub
6185,728613577,Stub
6186,728613587,Stub
6187,728613603,Stub
6188,728613607,Stub
6189,728613637,Stub
6190,728613639,Stub
6191,728613646,Stub
6192,728613680,Stub
6193,728613689,Stub
6194,728613691,Stub
6195,728613764,Stub
6196,728613774,Stub
6197,728613798,Stub
6198,728613834,Stub
6199,728613841,Stub
6200,728613883,Stub
6201,728613900,Stub
6202,728613907,Stub
6203,728613912,Stub
6204,728613954,Stub
6205,728613970,Stub
6206,728613976,Start
6207,728613980,Stub
6208,728613984,Stub
6209,728613991,Stub
6210,728613993,Stub
6211,728613996,Stub
6212,728614002,Stub
6213,728614003,Stub
6214,728614009,Stub
6215,728614017,Stub
6216,728614091,Stub
6217,728614137,Stub
6218,728614155,Stub
6219,728614240,Stub
6220,728614254,Stub
6221,728614265,Stub
6222,728614385,Stub
6223,728614415,Stub
6224,728614428,Stub
6225,728614478,Stub
6226,728614550,Stub
6227,728614586,Stub
6228,728625614,Stub
6229,728629227,Start
6230,728637259,Stub
6231,728641340,Stub
6232,728644481,Stub
6233,728670457,Stub
6234,728717664,Stub
6235,728718095,Stub
6236,728723046,Stub
6237,728727427,Start
6238,728731585,Start
6239,728755706,Stub
6240,728789742,Stub
6241,728792814,Stub
6242,728820349,Stub
6243,728833030,Start
6244,728833032,Stub
6245,728833392,Stub
6246,728833751,Start
6247,728839543,Stub
6248,728860324,Stub
6249,728868389,Stub
6250,728875930,Stub
6251,728895476,Start
6252,728906913,Stub
6253,728907547,Stub
6254,728958694,Stub
6255,728968614,Start
6256,728979220,Start
6257,728989190,Stub
6258,728993886,Start
6259,728994062,Stub
6260,729001576,Start
6261,729003007,Stub
6262,729012753,Start
6263,729024014,Stub
6264,729036678,Stub
6265,729042605,Start
6266,729048155,Stub
6267,729048501,Stub
6268,729068637,Stub
6269,729070660,Stub
6270,729086748,Start
6271,729096156,Stub
6272,729097037,Start
6273,729097918,Stub
6274,729099380,Stub
6275,729104207,Stub
6276,729136308,Stub
6277,729142061,Stub
6278,729189991,Start
6279,729190563,Stub
6280,729190958,Start
6281,729194919,C
6282,729203686,Start
6283,729224889,Start
6284,729225235,Start
6285,729285661,Stub
6286,729307006,C
6287,729319133,Start
6288,729332487,Stub
6289,729332575,Start
6290,729350272,Stub
6291,729350472,Stub
6292,729386082,Start
6293,729399223,Stub
6294,729422866,C
6295,729426899,Start
6296,729428763,Stub
6297,729435354,Start
6298,729436228,Stub
6299,729456536,Stub
6300,729456538,Stub
6301,729456544,Stub
6302,729456546,Start
6303,729456555,Stub
6304,729456568,Stub
6305,729456572,Start
6306,729456709,Start
6307,729456723,Stub
6308,729456802,Stub
6309,729459319,Stub
6310,729463035,Stub
6311,729529631,Stub
6312,729546398,Stub
6313,729568223,Stub
6314,729571198,Stub
6315,729571563,Stub
6316,729581132,Stub
6317,729584008,Stub
6318,729603058,Stub
6319,729635985,C
6320,729644360,Stub
6321,729649089,C
6322,729654748,Stub
6323,729666650,Start
6324,729668868,Stub
6325,729693747,Stub
6326,729693756,Stub
6327,729712348,Stub
6328,729712525,Start
6329,729717100,Start
6330,729717580,Stub
6331,729720541,Stub
6332,729729123,Stub
6333,729730133,Stub
6334,729752482,Stub
6335,729756769,Stub
6336,729767652,Start
6337,729788041,Stub
6338,729793880,Stub
6339,729806371,Stub
6340,729810276,Stub
6341,729812171,Stub
6342,729814055,Stub
6343,729822489,Start
6344,729877150,Stub
6345,729881246,Stub
6346,729885193,Stub
6347,729897587,Stub
6348,729898716,Stub
6349,729899299,Stub
6350,729899398,Start
6351,729899494,Stub
6352,729899567,Stub
6353,729912438,Stub
6354,729913395,Start
6355,729947638,Start
6356,729948030,Start
6357,729960541,Start
6358,729968992,Start
6359,729972732,Stub
6360,729983127,Stub
6361,729991639,Stub
6362,729997865,GA
6363,729998060,Stub
6364,729999103,Stub
6365,730000385,Stub
6366,730002481,Start
6367,730014692,Stub
6368,730014800,Stub
6369,730016811,Stub
6370,730034768,Start
6371,730041692,Start
6372,730049406,Start
6373,730061104,Stub
6374,730064013,Stub
6375,730066345,Start
6376,730067332,Start
6377,730067366,Stub
6378,730067385,Stub
6379,730068282,Stub
6380,730068302,Stub
6381,730075106,Stub
6382,730077343,Stub
6383,730079418,C
6384,730085336,Stub
6385,730091628,Stub
6386,730096924,Stub
6387,730097102,Stub
6388,730118337,Stub
6389,730120786,Stub
6390,730136284,Stub
6391,730146355,Stub
6392,730175965,Stub
6393,730191170,Stub
6394,730219410,Stub
6395,730220294,Start
6396,730220662,Stub
6397,730220799,Stub
6398,730223261,Stub
6399,730225827,Start
6400,730226363,Stub
6401,730260705,Stub
6402,730261520,Stub
6403,730262426,Stub
6404,730262774,Start
6405,730264425,Stub
6406,730265222,Start
6407,730269090,Stub
6408,730269140,Start
6409,730269174,Stub
6410,730269175,Start
6411,730269214,Start
6412,730269888,Start
6413,730273027,Stub
6414,730275689,Start
6415,730293750,Stub
6416,730294310,Start
6417,730294362,Stub
6418,730296346,Start
6419,730304189,Stub
6420,730318690,Stub
6421,730318950,Stub
6422,730336729,Stub
6423,730337858,Stub
6424,730338603,Start
6425,730355265,Stub
6426,730357183,Start
6427,730367671,Start
6428,730382285,Start
6429,730404575,Stub
6430,730412066,Start
6431,730428322,Start
6432,730470106,Stub
6433,730485466,B
6434,730518152,Stub
6435,730538154,Stub
6436,730539891,Stub
6437,730565205,Start
6438,730567042,Start
6439,730567504,GA
6440,730568064,Stub
6441,730600018,Stub
6442,730612889,Stub
6443,730617957,Stub
6444,730632839,Stub
6445,730632978,Stub
6446,730647424,Stub
6447,730649935,Stub
6448,730652372,Start
6449,730655978,Stub
6450,730664514,Start
6451,730671572,Start
6452,730671641,Start
6453,730672140,Stub
6454,730672380,Start
6455,730672953,Stub
6456,730673096,Stub
6457,730674032,Start
6458,730676359,Stub
6459,730681164,Stub
6460,730681201,Stub
6461,730681540,Stub
6462,730687976,Stub
6463,730692172,Stub
6464,730694376,Stub
6465,730706462,C
6466,730708994,Stub
6467,730722240,Start
6468,730725988,Start
6469,730738023,Start
6470,730756593,Stub
6471,730764918,Stub
6472,730789490,Start
6473,730792888,C
6474,730794140,Start
6475,730795394,Stub
6476,730795471,Stub
6477,730795492,Stub
6478,730799334,Stub
6479,730828062,Start
6480,730830430,Start
6481,730842731,Stub
6482,730851511,Start
6483,730853162,Start
6484,730854147,Stub
6485,730860769,Start
6486,730864227,Stub
6487,730875378,Stub
6488,730887642,Stub
6489,730898629,Start
6490,730898689,Stub
6491,730898693,Start
6492,730903399,Stub
6493,730909165,Stub
6494,730911802,Stub
6495,730912050,Stub
6496,730913233,Stub
6497,730941193,Stub
6498,730945448,Stub
6499,730946679,Start
6500,730947032,Stub
6501,730949261,Stub
6502,730949872,Stub
6503,730958820,Stub
6504,730969174,Stub
6505,730973052,Stub
6506,730973092,Stub
6507,730992337,Stub
6508,731004073,Stub
6509,731019713,Stub
6510,731021539,Start
6511,731027938,Stub
6512,731031647,C
6513,731031879,Stub
6514,731032174,Start
6515,731071632,C
6516,731093123,Start
6517,731100128,Start
6518,731115379,Stub
6519,731124391,Stub
6520,731125096,Stub
6521,731135999,Stub
6522,731177059,Stub
6523,731193147,Start
6524,731193594,Stub
6525,731201083,Stub
6526,731211657,C
6527,731223730,C
6528,731230666,Start
6529,731267681,Stub
6530,731276297,Stub
6531,731276344,Stub
6532,731276359,Stub
6533,731276379,Stub
6534,731276422,Stub
6535,731276452,Stub
6536,731276490,Stub
6537,731276619,Stub
6538,731298989,Start
6539,731353196,Stub
6540,731384242,Start
6541,731397902,Start
6542,731418975,Stub
6543,731438482,Stub
6544,731451043,Stub
6545,731453635,Start
6546,731454773,Stub
6547,731458576,Stub
6548,731488694,Stub
6549,731511066,Start
6550,731512019,C
6551,731519296,Stub
6552,731523412,Start
6553,731529778,Stub
6554,731535796,Start
6555,731536602,Start
6556,731538948,Stub
6557,731539148,Stub
6558,731566260,Start
6559,731567417,Stub
6560,731574335,Stub
6561,731579887,Stub
6562,731597504,Start
6563,731622427,Stub
6564,731622463,Stub
6565,731623211,Stub
6566,731627850,Start
6567,731656768,Stub
6568,731656969,Stub
6569,731660598,Stub
6570,731662335,C
6571,731665566,Stub
6572,731667202,Stub
6573,731667569,Stub
6574,731671017,Stub
6575,731691881,Stub
6576,731732309,Stub
6577,731732401,Stub
6578,731738359,Stub
6579,731744819,Start
6580,731749611,Stub
6581,731756832,Start
6582,731767160,C
6583,731770906,Start
6584,731781828,Start
6585,731786448,Start
6586,731788969,Stub
6587,731794220,Stub
6588,731805771,Stub
6589,731805829,Stub
6590,731805903,Stub
6591,731805963,Stub
6592,731805998,Stub
6593,731808702,Stub
6594,731817397,C
6595,731848951,Stub
6596,731856594,Stub
6597,731877906,Stub
6598,731892475,Stub
6599,731899371,Stub
6600,731902994,Stub
6601,731908828,Start
6602,731910771,Stub
6603,731931234,Stub
6604,731947303,Start
6605,731968478,Start
6606,731975089,Stub
6607,731979798,Stub
6608,731993610,Start
6609,731995279,Stub
6610,732006763,Start
6611,732037134,Stub
6612,732055398,Stub
6613,732059763,Stub
6614,732060556,Start
6615,732063939,Stub
6616,732064795,Start
6617,732070138,Stub
6618,732089980,Stub
6619,732097548,Stub
6620,732100626,Start
6621,732108083,Start
6622,732113043,Stub
6623,732155571,Stub
6624,732171396,Stub
6625,732179557,Stub
6626,732190131,Stub
6627,732214547,Start
6628,732219593,Stub
6629,732223510,Start
6630,732225589,Stub
6631,732225834,Start
6632,732227753,Stub
6633,732238787,Stub
6634,732246853,Stub
6635,732256667,Start
6636,732258141,Stub
6637,732263636,Stub
6638,732269171,Stub
6639,732283076,Stub
6640,732283089,Stub
6641,732296546,Start
6642,732297126,Start
6643,732298946,Start
6644,732312676,Stub
6645,732331264,Stub
6646,732333294,Stub
6647,732352772,Stub
6648,732354913,Stub
6649,732375306,Stub
6650,732380888,Start
6651,732415690,Stub
6652,732416233,Start
6653,732416235,Stub
6654,732416269,Stub
6655,732416673,Stub
6656,732416677,Stub
6657,732416693,Stub
6658,732416808,Stub
6659,732417139,Stub
6660,732417144,Start
6661,732417163,Start
6662,732417182,Stub
6663,732417310,Start
6664,732417318,C
6665,732417622,Start
6666,732418172,Stub
6667,732418189,Stub
6668,732418432,C
6669,732418561,Stub
6670,732418602,Start
6671,732419105,Stub
6672,732419157,Start
6673,732419389,Stub
6674,732419391,Stub
6675,732419707,Stub
6676,732419722,Stub
6677,732419842,Stub
6678,732419847,Stub
6679,732420432,Start
6680,732420465,Start
6681,732420717,Stub
6682,732421144,Stub
6683,732421156,Start
6684,732421190,GA
6685,732421272,Start
6686,732421411,Stub
6687,732421450,Start
6688,732421458,Stub
6689,732421690,Start
6690,732421745,Stub
6691,732421855,Stub
6692,732421856,Stub
6693,732422102,Stub
6694,732422115,Stub
6695,732422122,Stub
6696,732422129,Stub
6697,732422138,Stub
6698,732422182,Stub
6699,732422208,Stub
6700,732422240,Stub
6701,732422249,Stub
6702,732422265,Stub
6703,732422269,Stub
6704,732422312,Start
6705,732422345,Stub
6706,732422368,Stub
6707,732422481,Start
6708,732422501,Stub
6709,732422540,Stub
6710,732422548,Stub
6711,732422584,Stub
6712,732422605,Stub
6713,732422636,Stub
6714,732422779,Stub
6715,732422780,Stub
6716,732422814,Stub
6717,732422837,Stub
6718,732422890,Stub
6719,732422892,Stub
6720,732422913,Stub
6721,732422914,Stub
6722,732422916,Stub
6723,732422921,Stub
6724,732422926,Stub
6725,732422932,Stub
6726,732422941,Stub
6727,732422949,Stub
6728,732422959,Stub
6729,732423047,Stub
6730,732423172,Stub
6731,732423189,Stub
6732,732423286,Stub
6733,732423288,Stub
6734,732423311,Stub
6735,732423352,Stub
6736,732423367,Start
6737,732423489,Stub
6738,732423527,Stub
6739,732423603,Stub
6740,732423620,Stub
6741,732423697,Stub
6742,732423724,Stub
6743,732423806,Stub
6744,732423926,Stub
6745,732424064,Stub
6746,732424121,Stub
6747,732424137,Stub
6748,732424166,Stub
6749,732424184,Stub
6750,732424201,Stub
6751,732424238,Stub
6752,732424261,Stub
6753,732424265,Stub
6754,732424275,Stub
6755,732424323,Stub
6756,732424396,Stub
6757,732424401,Stub
6758,732425100,Start
6759,732432078,Start
6760,732433158,Start
6761,732434054,Stub
6762,732437615,Stub
6763,732437774,Stub
6764,732438356,Start
6765,732438376,Stub
6766,732443507,Stub
6767,732458192,Stub
6768,732466394,Stub
6769,732471413,Stub
6770,732483398,Stub
6771,732483668,Stub
6772,732483670,Start
6773,732484674,Start
6774,732484945,Stub
6775,732485119,Stub
6776,732485136,Stub
6777,732485148,Stub
6778,732485308,Stub
6779,732485329,Stub
6780,732485332,Stub
6781,732485342,Stub
6782,732488768,Stub
6783,732528068,Start
6784,732533634,Start
6785,732553483,Stub
6786,732568340,Stub
6787,732578311,Stub
6788,732615415,Stub
6789,732643498,Stub
6790,732650340,Stub
6791,732684495,Start
6792,732698569,Start
6793,732704363,Stub
6794,732704395,Start
6795,732712623,Start
6796,732736435,Stub
6797,732801963,Stub
6798,732802068,Stub
6799,732802209,Stub
6800,732802243,Stub
6801,732812304,Stub
6802,732812918,Stub
6803,732862650,Start
6804,732862721,Stub
6805,732862851,Stub
6806,732862897,Stub
6807,732862932,Stub
6808,732863087,Start
6809,732863293,Stub
6810,732863323,Start
6811,732865003,Stub
6812,732874224,C
6813,732879377,Stub
6814,732951234,Stub
6815,732951252,Stub
6816,732969018,Stub
6817,732970610,Stub
6818,732977188,Stub
6819,732991530,Stub
6820,732996942,Start
6821,733024721,Stub
6822,733040012,Start
6823,733051797,Stub
6824,733060744,Stub
6825,733078880,Start
6826,733081138,Stub
6827,733088513,Stub
6828,733093174,Stub
6829,733093255,Stub
6830,733093276,Start
6831,733093336,Stub
6832,733098061,Stub
6833,733099701,Stub
6834,733101881,Start
6835,733119825,Stub
6836,733120690,Stub
6837,733128862,Start
6838,733158518,Stub
6839,733158753,C
6840,733212457,Stub
6841,733213304,Stub
6842,733222124,C
6843,733259177,Stub
6844,733262800,Stub
6845,733266868,Start
6846,733344738,Stub
6847,733364334,Stub
6848,733372555,Stub
6849,733390369,Stub
6850,733425882,Start
6851,733441710,Stub
6852,733451024,Start
6853,733464779,Stub
6854,733502902,Stub
6855,733509439,Start
6856,733521939,Stub
6857,733523792,Stub
6858,733529485,Stub
6859,733541272,Start
6860,733544685,Start
6861,733554641,Start
6862,733566746,Start
6863,733585785,Stub
6864,733588006,Stub
6865,733589803,Stub
6866,733592360,Stub
6867,733596387,Stub
6868,733597051,Stub
6869,733605391,Stub
6870,733646947,Stub
6871,733672702,Start
6872,733682143,Start
6873,733702862,Stub
6874,733716093,Stub
6875,733742096,Stub
6876,733745286,Start
6877,733769479,Stub
6878,733787955,Stub
6879,733791467,Start
6880,733798233,Stub
6881,733812912,Stub
6882,733839498,Start
6883,733861197,Stub
6884,733863170,Start
6885,733872942,Stub
6886,733885110,Stub
6887,733895312,Start
6888,733897420,Stub
6889,733914067,Stub
6890,733931731,Stub
6891,733932577,Stub
6892,733932605,Stub
6893,733932704,Stub
6894,733932731,Stub
6895,733932743,Stub
6896,733933120,Stub
6897,733933147,Stub
6898,733933162,Stub
6899,733933184,Stub
6900,733933194,Stub
6901,733933207,Stub
6902,733933288,Stub
6903,733933329,Stub
6904,733933369,Stub
6905,733933407,Stub
6906,733933421,Stub
6907,733933448,Stub
6908,733933470,Stub
6909,733933497,Stub
6910,733933517,Stub
6911,733933539,Stub
6912,733933668,Stub
6913,733933683,Stub
6914,733933703,Stub
6915,733933806,Stub
6916,733933821,Stub
6917,733933846,Stub
6918,733933865,Stub
6919,733934068,Stub
6920,733934107,Stub
6921,733934176,Stub
6922,733934199,Stub
6923,733934228,Stub
6924,733934781,Stub
6925,733934800,Stub
6926,733935182,Stub
6927,733935235,Stub
6928,733935298,Stub
6929,733935344,Stub
6930,733935349,Stub
6931,733935360,Stub
6932,733935371,Stub
6933,733935395,Stub
